config_name	score_name	target_called_fraction	actual_called_contacts	actual_called_fraction	score_threshold	top1_accuracy	top1_recall	same_cross_accuracy	same_cross_recall	baseline_top1_accuracy	baseline_same_cross_accuracy	delta_top1_vs_all_trans	eval_only_uses_phase_labels_for_scoring	call_score_uses_phase_labels	call_score_uses_charm_or_reference
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	neg_entropy	0.02	2882	0.0200170861	-1.23677849e-05	0.67869535	0.0135855032	0.731089521	0.0146342819	0.350111476	0.549303014	0.328583874	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	neg_entropy	0.05	7200	0.0500079874	-0.000497421077	0.632222222	0.0316161609	0.705	0.0352556311	0.350111476	0.549303014	0.282110746	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	neg_entropy	0.1	14399	0.100009029	-0.0129382796	0.602402945	0.0602457337	0.684144732	0.0684206505	0.350111476	0.549303014	0.252291469	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	neg_entropy	0.2	28808	0.200087514	-0.164433042	0.52947098	0.105940532	0.641835601	0.12842329	0.350111476	0.549303014	0.179359504	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	neg_entropy	0.3	43194	0.300006251	-0.335609864	0.47080613	0.141244782	0.610756124	0.183230655	0.350111476	0.549303014	0.120694654	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	neg_entropy	0.5	71991	0.500017364	-0.626619113	0.41212096	0.206067636	0.580850384	0.290435278	0.350111476	0.549303014	0.0620094834	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	neg_entropy	0.75	107983	0.750001736	-0.869756903	0.374679348	0.281010161	0.560458591	0.420344916	0.350111476	0.549303014	0.0245678715	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	neg_entropy	1	143977	1	-1.38628928	0.350111476	0.350111476	0.549303014	0.549303014	0.350111476	0.549303014	0	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	distance_gap	0.01	1440	0.0100015975	4.05942096	0.638194444	0.00638296395	0.734027778	0.00734145037	0.350111476	0.549303014	0.288082968	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	distance_gap	0.02	2880	0.020003195	3.76363817	0.649305556	0.0129881856	0.741319444	0.0148287574	0.350111476	0.549303014	0.299194079	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	distance_gap	0.05	7201	0.0500149329	3.31335371	0.612831551	0.0306507289	0.709207055	0.0354709433	0.350111476	0.549303014	0.262720075	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	distance_gap	0.1	14398	0.100002084	2.87387908	0.548826226	0.0548837662	0.667106543	0.0667120443	0.350111476	0.549303014	0.19871475	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	distance_gap	0.2	28796	0.200004167	2.3033509	0.47978886	0.0959597714	0.624670093	0.124936622	0.350111476	0.549303014	0.129677383	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	distance_gap	0.3	43194	0.300006251	1.88112863	0.447932583	0.134382575	0.601750243	0.180528834	0.350111476	0.549303014	0.0978211071	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	distance_gap	0.5	71989	0.500003473	1.22148807	0.404825737	0.202414275	0.578116101	0.289060058	0.350111476	0.549303014	0.0547142611	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	distance_gap	0.75	107983	0.750001736	0.564167423	0.372975376	0.279732179	0.561042016	0.420782486	0.350111476	0.549303014	0.0228638996	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	distance_gap	1	143977	1	3.18031331e-05	0.350111476	0.350111476	0.549303014	0.549303014	0.350111476	0.549303014	0	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	posterior_nearest_agreement_gap	0.01	1440	0.0100015975	4.05942096	0.638194444	0.00638296395	0.734027778	0.00734145037	0.350111476	0.549303014	0.288082968	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	posterior_nearest_agreement_gap	0.02	2880	0.020003195	3.76363817	0.649305556	0.0129881856	0.741319444	0.0148287574	0.350111476	0.549303014	0.299194079	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	posterior_nearest_agreement_gap	0.05	7201	0.0500149329	3.31335371	0.612831551	0.0306507289	0.709207055	0.0354709433	0.350111476	0.549303014	0.262720075	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	posterior_nearest_agreement_gap	0.1	14398	0.100002084	2.87387908	0.548826226	0.0548837662	0.667106543	0.0667120443	0.350111476	0.549303014	0.19871475	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	posterior_nearest_agreement_gap	0.2	28796	0.200004167	2.3033509	0.47978886	0.0959597714	0.624670093	0.124936622	0.350111476	0.549303014	0.129677383	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	posterior_nearest_agreement_gap	0.3	43194	0.300006251	1.88112863	0.447932583	0.134382575	0.601750243	0.180528834	0.350111476	0.549303014	0.0978211071	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	posterior_nearest_agreement_gap	0.5	71989	0.500003473	1.22145541	0.404853519	0.202428166	0.578129992	0.289067004	0.350111476	0.549303014	0.0547420431	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	posterior_nearest_agreement_gap	0.75	107983	0.750001736	0.562385126	0.373058722	0.279794689	0.561134623	0.420851942	0.350111476	0.549303014	0.0229472461	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	posterior_nearest_agreement_gap	1	143977	1	-1.55832362	0.350111476	0.350111476	0.549303014	0.549303014	0.350111476	0.549303014	0	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	n_raw	0.01	1458	0.0101266174	51	0.499314129	0.00505636317	0.563100137	0.00570229967	0.350111476	0.549303014	0.149202653	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	n_raw	0.02	2897	0.0201212694	43	0.573006559	0.0115296193	0.636520538	0.0128076012	0.350111476	0.549303014	0.222895082	1	0	0
p9016_pcgamma1_td0p5_normdir0p003_lct0p03_gct0p003	n_raw	0.05	7205	0.0500427152	28	0.571269951	0.0285878995	0.645523942	0.0323037707	0.350111476	0.549303014	0.221158475	1	0	0
