experiment	configuration	scope	target	minimum_confidence	callable_count	correct_count	coverage	precision	correct_recall	truth_used_in_inference
057	oracle_coords_monotone_log	cis	same_cross	0.5	206057	201369	1.0	0.9772490136224443	1.0	ORACLE_COORDINATES
057	oracle_coords_monotone_log	cis	same_cross	0.55	205775	201191	0.9986314466385515	0.9777232414044466	0.9991160506334142	ORACLE_COORDINATES
057	oracle_coords_monotone_log	cis	same_cross	0.6000000000000001	205413	200982	0.9968746511887487	0.9784288238816433	0.9980781550288277	ORACLE_COORDINATES
057	oracle_coords_monotone_log	cis	same_cross	0.65	204996	200720	0.9948509393032026	0.9791410564108568	0.9967770610173363	ORACLE_COORDINATES
057	oracle_coords_monotone_log	cis	same_cross	0.7000000000000001	204424	200333	0.99207500837147	0.9799876726803115	0.994855216046164	ORACLE_COORDINATES
057	oracle_coords_monotone_log	cis	same_cross	0.75	203585	199687	0.9880033194698554	0.9808532062774762	0.9916471750865327	ORACLE_COORDINATES
057	oracle_coords_monotone_log	cis	same_cross	0.8	202082	198451	0.980709221234901	0.9820320463970071	0.9855091895972071	ORACLE_COORDINATES
057	oracle_coords_monotone_log	cis	same_cross	0.8500000000000001	199246	195967	0.9669460392027449	0.9835429569476928	0.9731736265264266	ORACLE_COORDINATES
057	oracle_coords_monotone_log	cis	same_cross	0.9	192806	190067	0.9356925510902323	0.9857940105598374	0.9438741812294842	ORACLE_COORDINATES
057	oracle_coords_monotone_log	cis	same_cross	0.9500000000000001	172037	170181	0.8349000519273794	0.9892116230810813	0.8451201525557559	ORACLE_COORDINATES
057	oracle_coords_monotone_log	cis	same_cross	1.0	0	0	0.0	nan	0.0	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	exact	0.0	143977	23880	1.0	0.16585982483313308	1.0	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	exact	0.05	143977	23880	1.0	0.16585982483313308	1.0	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	exact	0.1	143977	23880	1.0	0.16585982483313308	1.0	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	exact	0.15000000000000002	143977	23880	1.0	0.16585982483313308	1.0	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	exact	0.2	143977	23880	1.0	0.16585982483313308	1.0	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	exact	0.25	143977	23880	1.0	0.16585982483313308	1.0	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	exact	0.30000000000000004	141616	23281	0.9836015474693874	0.16439526607163032	0.9749162479061977	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	exact	0.35000000000000003	129320	20285	0.8981990178986922	0.15685895453139498	0.8494556113902848	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	exact	0.4	112421	16220	0.780826104169416	0.14427909376362066	0.6792294807370184	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	exact	0.45	95805	12362	0.665418782166596	0.12903293147539271	0.5176716917922948	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	exact	0.5	81556	9272	0.5664515860172111	0.11368875373976163	0.3882747068676717	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	exact	0.55	70104	6898	0.48691110385686603	0.09839666780782837	0.28886097152428813	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	exact	0.6000000000000001	60038	4969	0.4169971592684943	0.08276424930877112	0.2080820770519263	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	exact	0.65	51464	3432	0.35744598095529145	0.06668739312917768	0.14371859296482412	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	exact	0.7000000000000001	43924	2227	0.3050765052751481	0.05070121118295237	0.09325795644891122	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	exact	0.75	37034	1325	0.2572216395674309	0.03577793379057083	0.0554857621440536	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	exact	0.8	30940	734	0.21489543468748482	0.02372333548804137	0.030737018425460637	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	exact	0.8500000000000001	24496	325	0.17013828597623232	0.013267472240365775	0.013609715242881073	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	exact	0.9	17237	121	0.11972051091493781	0.007019783024888321	0.005067001675041876	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	exact	0.9500000000000001	7062	22	0.0490495009619592	0.003115264797507788	0.0009212730318257956	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	exact	1.0	0	0	0.0	nan	0.0	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	same_cross	0.0	143977	95269	1.0	0.6616959653277954	1.0	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	same_cross	0.05	143977	95269	1.0	0.6616959653277954	1.0	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	same_cross	0.1	143977	95269	1.0	0.6616959653277954	1.0	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	same_cross	0.15000000000000002	143977	95269	1.0	0.6616959653277954	1.0	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	same_cross	0.2	143977	95269	1.0	0.6616959653277954	1.0	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	same_cross	0.25	143977	95269	1.0	0.6616959653277954	1.0	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	same_cross	0.30000000000000004	143977	95269	1.0	0.6616959653277954	1.0	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	same_cross	0.35000000000000003	143977	95269	1.0	0.6616959653277954	1.0	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	same_cross	0.4	143977	95269	1.0	0.6616959653277954	1.0	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	same_cross	0.45	143977	95269	1.0	0.6616959653277954	1.0	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	same_cross	0.5	143977	95269	1.0	0.6616959653277954	1.0	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	same_cross	0.55	123982	85321	0.8611236516943679	0.6881724766498363	0.8955798843275358	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	same_cross	0.6000000000000001	104854	75269	0.7282690985365718	0.7178457664943636	0.7900681228941209	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	same_cross	0.65	88402	66200	0.6140008473575641	0.7488518359313138	0.69487451322046	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	same_cross	0.7000000000000001	73113	57408	0.5078102752522973	0.7851955192646999	0.6025884600447154	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	same_cross	0.75	59622	49289	0.4141078088861415	0.8266914897185602	0.5173666145335839	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	same_cross	0.8	47173	41122	0.32764260958347513	0.8717274712229454	0.4316409325173981	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	same_cross	0.8500000000000001	36479	33452	0.2533668572063594	0.9170207516653417	0.35113205764729344	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	same_cross	0.9	26228	25053	0.18216798516429708	0.9552005490315694	0.2629711658566795	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	same_cross	0.9500000000000001	14262	13980	0.09905748834883349	0.9802271771140093	0.14674238209700952	ORACLE_COORDINATES
057	oracle_coords_monotone_log	trans	same_cross	1.0	0	0	0.0	nan	0.0	ORACLE_COORDINATES
057	prior_uniform_four_state	all	exact	0.0	350034	147014	1.0	0.41999920007770675	1.0	none
057	prior_uniform_four_state	all	exact	0.05	350034	147014	1.0	0.41999920007770675	1.0	none
057	prior_uniform_four_state	all	exact	0.1	350034	147014	1.0	0.41999920007770675	1.0	none
057	prior_uniform_four_state	all	exact	0.15000000000000002	350034	147014	1.0	0.41999920007770675	1.0	none
057	prior_uniform_four_state	all	exact	0.2	350034	147014	1.0	0.41999920007770675	1.0	none
057	prior_uniform_four_state	all	exact	0.25	350034	147014	1.0	0.41999920007770675	1.0	none
057	prior_uniform_four_state	all	exact	0.30000000000000004	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	all	exact	0.35000000000000003	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	all	exact	0.4	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	all	exact	0.45	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	all	exact	0.5	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	all	exact	0.55	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	all	exact	0.6000000000000001	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	all	exact	0.65	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	all	exact	0.7000000000000001	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	all	exact	0.75	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	all	exact	0.8	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	all	exact	0.8500000000000001	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	all	exact	0.9	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	all	exact	0.9500000000000001	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	all	exact	1.0	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	all	same_cross	0.0	350034	269978	1.0	0.7712907888947931	1.0	none
057	prior_uniform_four_state	all	same_cross	0.05	350034	269978	1.0	0.7712907888947931	1.0	none
057	prior_uniform_four_state	all	same_cross	0.1	350034	269978	1.0	0.7712907888947931	1.0	none
057	prior_uniform_four_state	all	same_cross	0.15000000000000002	350034	269978	1.0	0.7712907888947931	1.0	none
057	prior_uniform_four_state	all	same_cross	0.2	350034	269978	1.0	0.7712907888947931	1.0	none
057	prior_uniform_four_state	all	same_cross	0.25	350034	269978	1.0	0.7712907888947931	1.0	none
057	prior_uniform_four_state	all	same_cross	0.30000000000000004	350034	269978	1.0	0.7712907888947931	1.0	none
057	prior_uniform_four_state	all	same_cross	0.35000000000000003	350034	269978	1.0	0.7712907888947931	1.0	none
057	prior_uniform_four_state	all	same_cross	0.4	350034	269978	1.0	0.7712907888947931	1.0	none
057	prior_uniform_four_state	all	same_cross	0.45	350034	269978	1.0	0.7712907888947931	1.0	none
057	prior_uniform_four_state	all	same_cross	0.5	350034	269978	1.0	0.7712907888947931	1.0	none
057	prior_uniform_four_state	all	same_cross	0.55	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	all	same_cross	0.6000000000000001	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	all	same_cross	0.65	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	all	same_cross	0.7000000000000001	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	all	same_cross	0.75	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	all	same_cross	0.8	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	all	same_cross	0.8500000000000001	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	all	same_cross	0.9	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	all	same_cross	0.9500000000000001	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	all	same_cross	1.0	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	cis	exact	0.0	206057	110012	1.0	0.5338911078002688	1.0	none
057	prior_uniform_four_state	cis	exact	0.05	206057	110012	1.0	0.5338911078002688	1.0	none
057	prior_uniform_four_state	cis	exact	0.1	206057	110012	1.0	0.5338911078002688	1.0	none
057	prior_uniform_four_state	cis	exact	0.15000000000000002	206057	110012	1.0	0.5338911078002688	1.0	none
057	prior_uniform_four_state	cis	exact	0.2	206057	110012	1.0	0.5338911078002688	1.0	none
057	prior_uniform_four_state	cis	exact	0.25	206057	110012	1.0	0.5338911078002688	1.0	none
057	prior_uniform_four_state	cis	exact	0.30000000000000004	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	cis	exact	0.35000000000000003	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	cis	exact	0.4	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	cis	exact	0.45	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	cis	exact	0.5	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	cis	exact	0.55	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	cis	exact	0.6000000000000001	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	cis	exact	0.65	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	cis	exact	0.7000000000000001	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	cis	exact	0.75	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	cis	exact	0.8	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	cis	exact	0.8500000000000001	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	cis	exact	0.9	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	cis	exact	0.9500000000000001	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	cis	exact	1.0	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	cis	same_cross	0.0	206057	200898	1.0	0.974963238327259	1.0	none
057	prior_uniform_four_state	cis	same_cross	0.05	206057	200898	1.0	0.974963238327259	1.0	none
057	prior_uniform_four_state	cis	same_cross	0.1	206057	200898	1.0	0.974963238327259	1.0	none
057	prior_uniform_four_state	cis	same_cross	0.15000000000000002	206057	200898	1.0	0.974963238327259	1.0	none
057	prior_uniform_four_state	cis	same_cross	0.2	206057	200898	1.0	0.974963238327259	1.0	none
057	prior_uniform_four_state	cis	same_cross	0.25	206057	200898	1.0	0.974963238327259	1.0	none
057	prior_uniform_four_state	cis	same_cross	0.30000000000000004	206057	200898	1.0	0.974963238327259	1.0	none
057	prior_uniform_four_state	cis	same_cross	0.35000000000000003	206057	200898	1.0	0.974963238327259	1.0	none
057	prior_uniform_four_state	cis	same_cross	0.4	206057	200898	1.0	0.974963238327259	1.0	none
057	prior_uniform_four_state	cis	same_cross	0.45	206057	200898	1.0	0.974963238327259	1.0	none
057	prior_uniform_four_state	cis	same_cross	0.5	206057	200898	1.0	0.974963238327259	1.0	none
057	prior_uniform_four_state	cis	same_cross	0.55	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	cis	same_cross	0.6000000000000001	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	cis	same_cross	0.65	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	cis	same_cross	0.7000000000000001	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	cis	same_cross	0.75	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	cis	same_cross	0.8	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	cis	same_cross	0.8500000000000001	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	cis	same_cross	0.9	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	cis	same_cross	0.9500000000000001	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	cis	same_cross	1.0	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	trans	exact	0.0	143977	37002	1.0	0.25699938184571147	1.0	none
057	prior_uniform_four_state	trans	exact	0.05	143977	37002	1.0	0.25699938184571147	1.0	none
057	prior_uniform_four_state	trans	exact	0.1	143977	37002	1.0	0.25699938184571147	1.0	none
057	prior_uniform_four_state	trans	exact	0.15000000000000002	143977	37002	1.0	0.25699938184571147	1.0	none
057	prior_uniform_four_state	trans	exact	0.2	143977	37002	1.0	0.25699938184571147	1.0	none
057	prior_uniform_four_state	trans	exact	0.25	143977	37002	1.0	0.25699938184571147	1.0	none
057	prior_uniform_four_state	trans	exact	0.30000000000000004	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	trans	exact	0.35000000000000003	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	trans	exact	0.4	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	trans	exact	0.45	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	trans	exact	0.5	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	trans	exact	0.55	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	trans	exact	0.6000000000000001	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	trans	exact	0.65	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	trans	exact	0.7000000000000001	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	trans	exact	0.75	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	trans	exact	0.8	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	trans	exact	0.8500000000000001	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	trans	exact	0.9	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	trans	exact	0.9500000000000001	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	trans	exact	1.0	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	trans	same_cross	0.0	143977	69080	1.0	0.4797988567618439	1.0	none
057	prior_uniform_four_state	trans	same_cross	0.05	143977	69080	1.0	0.4797988567618439	1.0	none
057	prior_uniform_four_state	trans	same_cross	0.1	143977	69080	1.0	0.4797988567618439	1.0	none
057	prior_uniform_four_state	trans	same_cross	0.15000000000000002	143977	69080	1.0	0.4797988567618439	1.0	none
057	prior_uniform_four_state	trans	same_cross	0.2	143977	69080	1.0	0.4797988567618439	1.0	none
057	prior_uniform_four_state	trans	same_cross	0.25	143977	69080	1.0	0.4797988567618439	1.0	none
057	prior_uniform_four_state	trans	same_cross	0.30000000000000004	143977	69080	1.0	0.4797988567618439	1.0	none
057	prior_uniform_four_state	trans	same_cross	0.35000000000000003	143977	69080	1.0	0.4797988567618439	1.0	none
057	prior_uniform_four_state	trans	same_cross	0.4	143977	69080	1.0	0.4797988567618439	1.0	none
057	prior_uniform_four_state	trans	same_cross	0.45	143977	69080	1.0	0.4797988567618439	1.0	none
057	prior_uniform_four_state	trans	same_cross	0.5	143977	69080	1.0	0.4797988567618439	1.0	none
057	prior_uniform_four_state	trans	same_cross	0.55	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	trans	same_cross	0.6000000000000001	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	trans	same_cross	0.65	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	trans	same_cross	0.7000000000000001	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	trans	same_cross	0.75	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	trans	same_cross	0.8	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	trans	same_cross	0.8500000000000001	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	trans	same_cross	0.9	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	trans	same_cross	0.9500000000000001	0	0	0.0	nan	0.0	none
057	prior_uniform_four_state	trans	same_cross	1.0	0	0	0.0	nan	0.0	none
057	negative_randomized_geometry	all	exact	0.0	350034	87388	1.0	0.24965574772736362	1.0	none
057	negative_randomized_geometry	all	exact	0.05	350034	87388	1.0	0.24965574772736362	1.0	none
057	negative_randomized_geometry	all	exact	0.1	350034	87388	1.0	0.24965574772736362	1.0	none
057	negative_randomized_geometry	all	exact	0.15000000000000002	350034	87388	1.0	0.24965574772736362	1.0	none
057	negative_randomized_geometry	all	exact	0.2	350034	87388	1.0	0.24965574772736362	1.0	none
057	negative_randomized_geometry	all	exact	0.25	350034	87388	1.0	0.24965574772736362	1.0	none
057	negative_randomized_geometry	all	exact	0.30000000000000004	349518	87253	0.9985258574881297	0.24963807300339325	0.9984551654689431	none
057	negative_randomized_geometry	all	exact	0.35000000000000003	344845	86038	0.9851757257866379	0.24949760037118127	0.9845516546894311	none
057	negative_randomized_geometry	all	exact	0.4	331724	82756	0.9476907957512699	0.24947245300309895	0.9469950107566256	none
057	negative_randomized_geometry	all	exact	0.45	309872	77344	0.8852625744927636	0.2495998347704859	0.885064310889367	none
057	negative_randomized_geometry	all	exact	0.5	279129	69804	0.7974339635578258	0.25007792096127596	0.7987824415251522	none
057	negative_randomized_geometry	all	exact	0.55	245598	61376	0.7016404120742556	0.2499043151817197	0.7023389939122077	none
057	negative_randomized_geometry	all	exact	0.6000000000000001	214222	53524	0.6120034053834771	0.24985295627900028	0.6124868402984391	none
057	negative_randomized_geometry	all	exact	0.65	184291	46170	0.5264945690990018	0.2505276980427693	0.5283334096214584	none
057	negative_randomized_geometry	all	exact	0.7000000000000001	155655	39163	0.44468537342086767	0.2516012977418008	0.44815077585023116	none
057	negative_randomized_geometry	all	exact	0.75	127639	32119	0.36464743424924434	0.25163938921489515	0.3675447429853069	none
057	negative_randomized_geometry	all	exact	0.8	100228	25248	0.2863378986041356	0.2519056551063575	0.2889183869638852	none
057	negative_randomized_geometry	all	exact	0.8500000000000001	73080	18419	0.20877971854162738	0.25203886152162014	0.21077264612990343	none
057	negative_randomized_geometry	all	exact	0.9	46242	11585	0.13210716673237458	0.250529821374508	0.1325696892021788	none
057	negative_randomized_geometry	all	exact	0.9500000000000001	20260	5052	0.05788009164823989	0.24935834155972358	0.05781114111777361	none
057	negative_randomized_geometry	all	exact	1.0	0	0	0.0	nan	0.0	none
057	negative_randomized_geometry	all	same_cross	0.0	350034	174918	1.0	0.4997171703320249	1.0	none
057	negative_randomized_geometry	all	same_cross	0.05	350034	174918	1.0	0.4997171703320249	1.0	none
057	negative_randomized_geometry	all	same_cross	0.1	350034	174918	1.0	0.4997171703320249	1.0	none
057	negative_randomized_geometry	all	same_cross	0.15000000000000002	350034	174918	1.0	0.4997171703320249	1.0	none
057	negative_randomized_geometry	all	same_cross	0.2	350034	174918	1.0	0.4997171703320249	1.0	none
057	negative_randomized_geometry	all	same_cross	0.25	350034	174918	1.0	0.4997171703320249	1.0	none
057	negative_randomized_geometry	all	same_cross	0.30000000000000004	350034	174918	1.0	0.4997171703320249	1.0	none
057	negative_randomized_geometry	all	same_cross	0.35000000000000003	350034	174918	1.0	0.4997171703320249	1.0	none
057	negative_randomized_geometry	all	same_cross	0.4	350034	174918	1.0	0.4997171703320249	1.0	none
057	negative_randomized_geometry	all	same_cross	0.45	350034	174918	1.0	0.4997171703320249	1.0	none
057	negative_randomized_geometry	all	same_cross	0.5	350034	174918	1.0	0.4997171703320249	1.0	none
057	negative_randomized_geometry	all	same_cross	0.55	323176	161539	0.9232703108840855	0.49984837983018543	0.9235127316799872	none
057	negative_randomized_geometry	all	same_cross	0.6000000000000001	296134	147940	0.846014958546884	0.4995711400919854	0.8457677311654603	none
057	negative_randomized_geometry	all	same_cross	0.65	268439	134101	0.7668940731471799	0.4995585589277266	0.7666506591660092	none
057	negative_randomized_geometry	all	same_cross	0.7000000000000001	240154	120160	0.6860876372009577	0.5003456115659118	0.6869504567854652	none
057	negative_randomized_geometry	all	same_cross	0.75	209894	104942	0.5996388922218985	0.4999761784519805	0.5999496907122195	none
057	negative_randomized_geometry	all	same_cross	0.8	177710	88834	0.5076935383419896	0.49988182994766756	0.5078608262157125	none
057	negative_randomized_geometry	all	same_cross	0.8500000000000001	142415	71182	0.4068604764108629	0.4998209458273356	0.4069449684995255	none
057	negative_randomized_geometry	all	same_cross	0.9	102467	51333	0.292734420084906	0.5009710443362253	0.29346893973176	none
057	negative_randomized_geometry	all	same_cross	0.9500000000000001	55554	27876	0.1587102967140335	0.5017820498973972	0.15936610297396495	none
057	negative_randomized_geometry	all	same_cross	1.0	0	0	0.0	nan	0.0	none
057	negative_randomized_geometry	cis	exact	0.0	206057	51412	1.0	0.2495037780808223	1.0	none
057	negative_randomized_geometry	cis	exact	0.05	206057	51412	1.0	0.2495037780808223	1.0	none
057	negative_randomized_geometry	cis	exact	0.1	206057	51412	1.0	0.2495037780808223	1.0	none
057	negative_randomized_geometry	cis	exact	0.15000000000000002	206057	51412	1.0	0.2495037780808223	1.0	none
057	negative_randomized_geometry	cis	exact	0.2	206057	51412	1.0	0.2495037780808223	1.0	none
057	negative_randomized_geometry	cis	exact	0.25	206057	51412	1.0	0.2495037780808223	1.0	none
057	negative_randomized_geometry	cis	exact	0.30000000000000004	205772	51337	0.9986168875602381	0.24948486674571857	0.9985411966077958	none
057	negative_randomized_geometry	cis	exact	0.35000000000000003	203119	50652	0.9857418093051923	0.24937105834510803	0.9852174589589979	none
057	negative_randomized_geometry	cis	exact	0.4	195610	48753	0.9493004362870467	0.24923572414498235	0.9482805570683887	none
057	negative_randomized_geometry	cis	exact	0.45	183134	45621	0.8887540826082103	0.2491126715956622	0.8873609274099432	none
057	negative_randomized_geometry	cis	exact	0.5	165366	41229	0.802525514784744	0.2493196908675302	0.8019334007624679	none
057	negative_randomized_geometry	cis	exact	0.55	145931	36340	0.7082069524451972	0.24902179797301463	0.706838870302653	none
057	negative_randomized_geometry	cis	exact	0.6000000000000001	127634	31712	0.6194111338124888	0.2484604415751289	0.6168209756477087	none
057	negative_randomized_geometry	cis	exact	0.65	110140	27479	0.5345122951416356	0.24949155620119848	0.5344861121917062	none
057	negative_randomized_geometry	cis	exact	0.7000000000000001	93560	23461	0.45404912233022904	0.2507588713125267	0.45633315179335565	none
057	negative_randomized_geometry	cis	exact	0.75	77197	19346	0.3746390561834832	0.250605593481612	0.3762934723410877	none
057	negative_randomized_geometry	cis	exact	0.8	60969	15339	0.2958841485608351	0.25158687201692664	0.2983544697735937	none
057	negative_randomized_geometry	cis	exact	0.8500000000000001	44913	11270	0.21796396142814853	0.2509295749560261	0.2192095230685443	none
057	negative_randomized_geometry	cis	exact	0.9	28783	7245	0.13968465036373431	0.2517110794566237	0.14092040768692135	none
057	negative_randomized_geometry	cis	exact	0.9500000000000001	13040	3253	0.06328346040173351	0.24946319018404908	0.06327316579786821	none
057	negative_randomized_geometry	cis	exact	1.0	0	0	0.0	nan	0.0	none
057	negative_randomized_geometry	cis	same_cross	0.0	206057	102826	1.0	0.49901726221385345	1.0	none
057	negative_randomized_geometry	cis	same_cross	0.05	206057	102826	1.0	0.49901726221385345	1.0	none
057	negative_randomized_geometry	cis	same_cross	0.1	206057	102826	1.0	0.49901726221385345	1.0	none
057	negative_randomized_geometry	cis	same_cross	0.15000000000000002	206057	102826	1.0	0.49901726221385345	1.0	none
057	negative_randomized_geometry	cis	same_cross	0.2	206057	102826	1.0	0.49901726221385345	1.0	none
057	negative_randomized_geometry	cis	same_cross	0.25	206057	102826	1.0	0.49901726221385345	1.0	none
057	negative_randomized_geometry	cis	same_cross	0.30000000000000004	206057	102826	1.0	0.49901726221385345	1.0	none
057	negative_randomized_geometry	cis	same_cross	0.35000000000000003	206057	102826	1.0	0.49901726221385345	1.0	none
057	negative_randomized_geometry	cis	same_cross	0.4	206057	102826	1.0	0.49901726221385345	1.0	none
057	negative_randomized_geometry	cis	same_cross	0.45	206057	102826	1.0	0.49901726221385345	1.0	none
057	negative_randomized_geometry	cis	same_cross	0.5	206057	102826	1.0	0.49901726221385345	1.0	none
057	negative_randomized_geometry	cis	same_cross	0.55	190538	95096	0.924685887885391	0.4990920446315171	0.9248244607395016	none
057	negative_randomized_geometry	cis	same_cross	0.6000000000000001	174809	87209	0.8483526402888522	0.4988816365290117	0.8481220702935055	none
057	negative_randomized_geometry	cis	same_cross	0.65	158706	79107	0.7702043609292575	0.4984499640845337	0.7693287689883882	none
057	negative_randomized_geometry	cis	same_cross	0.7000000000000001	142403	71097	0.6910854763487773	0.4992661671453551	0.6914301830276389	none
057	negative_randomized_geometry	cis	same_cross	0.75	124805	62254	0.6056819229630637	0.498810143824366	0.6054305331336433	none
057	negative_randomized_geometry	cis	same_cross	0.8	106008	52872	0.5144595912781414	0.49875481095766355	0.5141890183416645	none
057	negative_randomized_geometry	cis	same_cross	0.8500000000000001	85506	42719	0.4149628500851706	0.4996023670853507	0.41544939995720925	none
057	negative_randomized_geometry	cis	same_cross	0.9	62041	31065	0.3010865925447813	0.5007172676133524	0.3021123062260518	none
