experiment	component	configuration	scope	metric	value	n	truth_used_in_inference
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	cis	same_cross_signal_aware_coverage_at_precision_0.55	1.0	206057	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	cis	same_cross_signal_aware_coverage_at_precision_0.60	1.0	206057	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	cis	same_cross_signal_aware_coverage_at_precision_0.70	1.0	206057	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	cis	same_cross_signal_aware_coverage_at_precision_0.80	1.0	206057	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	cis	same_cross_signal_aware_coverage_at_precision_0.90	1.0	206057	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	n_contacts	143977	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	callable_fraction	1.0	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	exact_top1_accuracy	0.24945651041485792	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	exact_random_tie_expected_accuracy	0.24945651041485792	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	exact_accuracy_ci95_lower	0.24722816667299435	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	exact_accuracy_ci95_upper	0.251698223331235	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	exact_log_loss	1.9116524863662472	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	exact_brier	0.9721079986328404	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	same_cross_accuracy	0.5011911624773401	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	same_cross_random_tie_expected_accuracy	0.5011911624773401	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	same_cross_accuracy_ci95_lower	0.4986084869134678	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	same_cross_accuracy_ci95_upper	0.5037737744799556	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	same_cross_log_loss	0.9456490153715735	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	same_cross_brier	0.6422798847028995	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	mean_entropy	0.9900949822500951	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	exact_ece	0.33878468708794335	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	same_cross_ece	0.22234189528393783	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	mean_exact_confidence	0.5882411975028012	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	mean_same_cross_confidence	0.723533057761278	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	mean_signal_probability	1.0	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	exact_coverage_at_precision_0.55	0.0	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	exact_coverage_at_precision_0.60	0.0	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	exact_coverage_at_precision_0.70	0.0	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	exact_coverage_at_precision_0.80	0.0	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	exact_coverage_at_precision_0.90	0.0	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	same_cross_coverage_at_precision_0.55	0.0001389110760746508	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	same_cross_coverage_at_precision_0.60	6.945553803732541e-06	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	same_cross_coverage_at_precision_0.70	6.945553803732541e-06	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	same_cross_coverage_at_precision_0.80	6.945553803732541e-06	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	same_cross_coverage_at_precision_0.90	6.945553803732541e-06	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	exact_signal_aware_coverage_at_precision_0.55	0.0	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	exact_signal_aware_coverage_at_precision_0.60	0.0	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	exact_signal_aware_coverage_at_precision_0.70	0.0	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	exact_signal_aware_coverage_at_precision_0.80	0.0	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	exact_signal_aware_coverage_at_precision_0.90	0.0	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	same_cross_signal_aware_coverage_at_precision_0.55	0.0001389110760746508	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	same_cross_signal_aware_coverage_at_precision_0.60	6.945553803732541e-06	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	same_cross_signal_aware_coverage_at_precision_0.70	6.945553803732541e-06	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	same_cross_signal_aware_coverage_at_precision_0.80	6.945553803732541e-06	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_permuted_chromosome_labels_trans	trans	same_cross_signal_aware_coverage_at_precision_0.90	6.945553803732541e-06	143977	ORACLE_COORDINATES_RANDOMIZED_CONTROL
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	n_contacts	350034	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	callable_fraction	1.0	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	exact_top1_accuracy	0.2504642406166258	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	exact_random_tie_expected_accuracy	0.2504642406166258	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	exact_accuracy_ci95_lower	0.24903162048962826	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	exact_accuracy_ci95_upper	0.25190233775913684	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	exact_log_loss	1.8357633425291606	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	exact_brier	0.9000727887373	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	same_cross_accuracy	0.5006199397772788	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	same_cross_random_tie_expected_accuracy	0.5006199397772788	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	same_cross_accuracy_ci95_lower	0.49896355188665237	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	same_cross_accuracy_ci95_upper	0.5022763140609586	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	same_cross_log_loss	0.8328744280174949	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	same_cross_brier	0.5995489207566042	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	mean_entropy	1.083509059723396	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	exact_ece	0.27011790298765537	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	same_cross_ece	0.18681501141136278	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	mean_exact_confidence	0.5205821436042811	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	mean_same_cross_confidence	0.6874349511886415	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	mean_signal_probability	1.0	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	exact_coverage_at_precision_0.55	0.0	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	exact_coverage_at_precision_0.60	0.0	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	exact_coverage_at_precision_0.70	0.0	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	exact_coverage_at_precision_0.80	0.0	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	exact_coverage_at_precision_0.90	0.0	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	same_cross_coverage_at_precision_0.55	0.0007113594679374004	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	same_cross_coverage_at_precision_0.60	4.285297999622894e-05	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	same_cross_coverage_at_precision_0.70	0.0	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	same_cross_coverage_at_precision_0.80	0.0	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	same_cross_coverage_at_precision_0.90	0.0	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	exact_signal_aware_coverage_at_precision_0.55	0.0	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	exact_signal_aware_coverage_at_precision_0.60	0.0	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	exact_signal_aware_coverage_at_precision_0.70	0.0	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	exact_signal_aware_coverage_at_precision_0.80	0.0	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	exact_signal_aware_coverage_at_precision_0.90	0.0	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	same_cross_signal_aware_coverage_at_precision_0.55	0.0007113594679374004	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	same_cross_signal_aware_coverage_at_precision_0.60	4.285297999622894e-05	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	same_cross_signal_aware_coverage_at_precision_0.70	0.0	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	same_cross_signal_aware_coverage_at_precision_0.80	0.0	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	all	same_cross_signal_aware_coverage_at_precision_0.90	0.0	350034	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	n_contacts	206057	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	callable_fraction	1.0	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	exact_top1_accuracy	0.24990172622138535	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	exact_random_tie_expected_accuracy	0.24990172622138535	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	exact_accuracy_ci95_lower	0.2480370179975944	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	exact_accuracy_ci95_upper	0.2517757592854811	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	exact_log_loss	1.8344125042365451	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	exact_brier	0.8996522196540002	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	same_cross_accuracy	0.5006042017500012	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	same_cross_random_tie_expected_accuracy	0.5006042017500012	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	same_cross_accuracy_ci95_lower	0.49844535253667	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	same_cross_accuracy_ci95_upper	0.5027630284358485	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	same_cross_log_loss	0.8329651020846621	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	same_cross_brier	0.5994937790447771	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	mean_entropy	1.0840092717428298	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	exact_ece	0.27039986171261743	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	same_cross_ece	0.18685434811571483	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	mean_exact_confidence	0.5203015879340027	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	mean_same_cross_confidence	0.687458549865716	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	mean_signal_probability	1.0	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	exact_coverage_at_precision_0.55	0.0	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	exact_coverage_at_precision_0.60	0.0	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	exact_coverage_at_precision_0.70	0.0	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	exact_coverage_at_precision_0.80	0.0	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	exact_coverage_at_precision_0.90	0.0	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	same_cross_coverage_at_precision_0.55	0.00013103170481954023	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	same_cross_coverage_at_precision_0.60	7.279539156641124e-05	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	same_cross_coverage_at_precision_0.70	0.0	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	same_cross_coverage_at_precision_0.80	0.0	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	same_cross_coverage_at_precision_0.90	0.0	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	exact_signal_aware_coverage_at_precision_0.55	0.0	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	exact_signal_aware_coverage_at_precision_0.60	0.0	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	exact_signal_aware_coverage_at_precision_0.70	0.0	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	exact_signal_aware_coverage_at_precision_0.80	0.0	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	exact_signal_aware_coverage_at_precision_0.90	0.0	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	same_cross_signal_aware_coverage_at_precision_0.55	0.00013103170481954023	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	same_cross_signal_aware_coverage_at_precision_0.60	7.279539156641124e-05	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	same_cross_signal_aware_coverage_at_precision_0.70	0.0	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	same_cross_signal_aware_coverage_at_precision_0.80	0.0	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	cis	same_cross_signal_aware_coverage_at_precision_0.90	0.0	206057	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	n_contacts	143977	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	callable_fraction	1.0	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	exact_top1_accuracy	0.25126929995763214	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	exact_random_tie_expected_accuracy	0.25126929995763214	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	exact_accuracy_ci95_lower	0.2490355123775327	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	exact_accuracy_ci95_upper	0.25351635998053684	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	exact_log_loss	1.837696635249953	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	exact_brier	0.9006746987895828	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	same_cross_accuracy	0.5006424637268453	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	same_cross_random_tie_expected_accuracy	0.5006424637268453	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	same_cross_accuracy_ci95_lower	0.49805979760572133	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	same_cross_accuracy_ci95_upper	0.5032250955656589	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	same_cross_log_loss	0.8327446571078481	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	same_cross_brier	0.5996278384706417	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	mean_entropy	1.0827931662953596	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	exact_ece	0.269714369305265	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	same_cross_ece	0.1867587135076096	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	mean_exact_confidence	0.5209836692628971	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	mean_same_cross_confidence	0.6874011772344548	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	mean_signal_probability	1.0	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	exact_coverage_at_precision_0.55	0.0	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	exact_coverage_at_precision_0.60	0.0	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	exact_coverage_at_precision_0.70	0.0	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	exact_coverage_at_precision_0.80	0.0	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	exact_coverage_at_precision_0.90	0.0	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	same_cross_coverage_at_precision_0.55	0.0013127096689054501	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	same_cross_coverage_at_precision_0.60	0.0007501198108031144	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	same_cross_coverage_at_precision_0.70	0.0	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	same_cross_coverage_at_precision_0.80	0.0	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	same_cross_coverage_at_precision_0.90	0.0	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	exact_signal_aware_coverage_at_precision_0.55	0.0	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	exact_signal_aware_coverage_at_precision_0.60	0.0	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	exact_signal_aware_coverage_at_precision_0.70	0.0	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	exact_signal_aware_coverage_at_precision_0.80	0.0	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	exact_signal_aware_coverage_at_precision_0.90	0.0	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	same_cross_signal_aware_coverage_at_precision_0.55	0.0013127096689054501	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	same_cross_signal_aware_coverage_at_precision_0.60	0.0007501198108031144	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	same_cross_signal_aware_coverage_at_precision_0.70	0.0	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	same_cross_signal_aware_coverage_at_precision_0.80	0.0	143977	none
057	057E_randomized_negative_control	negative_randomized_p4_initialization	trans	same_cross_signal_aware_coverage_at_precision_0.90	0.0	143977	none
057	057B_historical_joint_oracle_phase_hickit_partial	true_seed17	all_chromosomes	strict_unordered_pair_spearman_mean	0.9198302464454192	20	ORACLE_CONTACT_PHASE
057	057B_historical_joint_oracle_phase_hickit_partial	true_seed17	all_chromosomes	strict_worst_copy_spearman_mean	0.9048941412274354	20	ORACLE_CONTACT_PHASE
057	057B_historical_joint_oracle_phase_hickit_partial	true_seed17	all_chromosomes	assignment_gap_mean	0.6722990576422314	20	ORACLE_CONTACT_PHASE
057	057B_historical_joint_oracle_phase_hickit_partial	true_seed17	all_chromosomes	d0_minus_d1_abs_spearman_mean	0.8989845520979296	20	ORACLE_CONTACT_PHASE
057	057B_historical_joint_oracle_phase_hickit_partial	true_seed17	all_chromosomes	pooled_two_copy_spearman_mean_diagnostic	0.9767292667537182	20	ORACLE_CONTACT_PHASE
057	057B_historical_joint_oracle_phase_hickit_partial	true_seed29	all_chromosomes	strict_unordered_pair_spearman_mean	0.8911945867484377	20	ORACLE_CONTACT_PHASE
057	057B_historical_joint_oracle_phase_hickit_partial	true_seed29	all_chromosomes	strict_worst_copy_spearman_mean	0.8555503685446	20	ORACLE_CONTACT_PHASE
057	057B_historical_joint_oracle_phase_hickit_partial	true_seed29	all_chromosomes	assignment_gap_mean	0.6501210946136085	20	ORACLE_CONTACT_PHASE
057	057B_historical_joint_oracle_phase_hickit_partial	true_seed29	all_chromosomes	d0_minus_d1_abs_spearman_mean	0.852094968771353	20	ORACLE_CONTACT_PHASE
057	057B_historical_joint_oracle_phase_hickit_partial	true_seed29	all_chromosomes	pooled_two_copy_spearman_mean_diagnostic	0.9523006147810416	20	ORACLE_CONTACT_PHASE
057	057B_historical_joint_oracle_phase_hickit_partial	true_seed43	all_chromosomes	strict_unordered_pair_spearman_mean	0.9132978993702627	20	ORACLE_CONTACT_PHASE
057	057B_historical_joint_oracle_phase_hickit_partial	true_seed43	all_chromosomes	strict_worst_copy_spearman_mean	0.8955760160018859	20	ORACLE_CONTACT_PHASE
057	057B_historical_joint_oracle_phase_hickit_partial	true_seed43	all_chromosomes	assignment_gap_mean	0.6662821107699477	20	ORACLE_CONTACT_PHASE
057	057B_historical_joint_oracle_phase_hickit_partial	true_seed43	all_chromosomes	d0_minus_d1_abs_spearman_mean	0.8884263467019231	20	ORACLE_CONTACT_PHASE
057	057B_historical_joint_oracle_phase_hickit_partial	true_seed43	all_chromosomes	pooled_two_copy_spearman_mean_diagnostic	0.9726033335055193	20	ORACLE_CONTACT_PHASE
057	057B_explicit_oracle_phase_mstep	native_hickit_cis_only_seed17	all_chromosomes	n_chromosomes	20	20	ORACLE_CONTACT_PHASE
057	057B_explicit_oracle_phase_mstep	native_hickit_cis_only_seed17	all_chromosomes	mean_copy_swap_invariant_procrustes_rmsd	1.3988308839180719	20	ORACLE_CONTACT_PHASE
057	057B_explicit_oracle_phase_mstep	native_hickit_cis_only_seed17	all_chromosomes	mean_copy_swap_invariant_rigid_rmsd	1.7654797932475546	20	ORACLE_CONTACT_PHASE
057	057B_explicit_oracle_phase_mstep	native_hickit_cis_only_seed17	all_chromosomes	mean_copy_swap_invariant_distance_pearson	0.7980954281180124	20	ORACLE_CONTACT_PHASE
057	057B_explicit_oracle_phase_mstep	native_hickit_cis_only_seed17	all_chromosomes	mean_copy_swap_invariant_distance_spearman	0.8036049606350995	20	ORACLE_CONTACT_PHASE
057	057B_explicit_oracle_phase_mstep	native_hickit_cis_only_seed17	all_chromosomes	mean_chromosome_shape_preservation	0.7782571387508174	20	ORACLE_CONTACT_PHASE
057	057B_explicit_oracle_phase_mstep	native_hickit_cis_only_seed17	all_chromosomes	mean_homolog_separation_spearman	0.1727748647611199	20	ORACLE_CONTACT_PHASE
057	057B_explicit_oracle_phase_mstep	native_hickit_cis_only_seed17	all_chromosomes	cis_truth_state_fdg_energy_proxy	1.8529343359813495	20	ORACLE_CONTACT_PHASE
057	057B_explicit_oracle_phase_mstep	native_hickit_cis_only_seed17	all_chromosomes	trans_truth_state_fdg_energy_proxy	44.729890689288425	20	ORACLE_CONTACT_PHASE
057	057B_explicit_oracle_phase_mstep	native_hickit_cis_only_seed17	all_chromosomes	n_cis_contacts_scored	206057	20	ORACLE_CONTACT_PHASE
057	057B_explicit_oracle_phase_mstep	native_hickit_cis_only_seed17	all_chromosomes	n_trans_contacts_scored	143977	20	ORACLE_CONTACT_PHASE
057	057B_explicit_oracle_phase_mstep	native_hickit_cis_only_seed17	all_chromosomes	chromosome_centroid_distance_spearman	0.12678904941236163	20	ORACLE_CONTACT_PHASE
057	057B_explicit_oracle_phase_mstep	native_hickit_cis_only_seed17	all_chromosomes	runtime_seconds	21.338323613628745	20	ORACLE_CONTACT_PHASE
057	057B_explicit_oracle_phase_mstep	native_hickit_cis_plus_trans_seed17	all_chromosomes	n_chromosomes	20	20	ORACLE_CONTACT_PHASE
057	057B_explicit_oracle_phase_mstep	native_hickit_cis_plus_trans_seed17	all_chromosomes	mean_copy_swap_invariant_procrustes_rmsd	0.3233861808010046	20	ORACLE_CONTACT_PHASE
057	057B_explicit_oracle_phase_mstep	native_hickit_cis_plus_trans_seed17	all_chromosomes	mean_copy_swap_invariant_rigid_rmsd	1.2021110461491586	20	ORACLE_CONTACT_PHASE
057	057B_explicit_oracle_phase_mstep	native_hickit_cis_plus_trans_seed17	all_chromosomes	mean_copy_swap_invariant_distance_pearson	0.9849636326949615	20	ORACLE_CONTACT_PHASE
057	057B_explicit_oracle_phase_mstep	native_hickit_cis_plus_trans_seed17	all_chromosomes	mean_copy_swap_invariant_distance_spearman	0.9770033130401036	20	ORACLE_CONTACT_PHASE
057	057B_explicit_oracle_phase_mstep	native_hickit_cis_plus_trans_seed17	all_chromosomes	mean_chromosome_shape_preservation	0.9198302808810709	20	ORACLE_CONTACT_PHASE
