experiment	component	configuration	scope	metric	bin_index	lower	upper	count	coverage	mean_confidence	accuracy
057	057D_prior_only	prior_uniform_four_state	trans	same_cross	8	0.8	0.9	0	0.0	nan	nan
057	057D_prior_only	prior_uniform_four_state	trans	same_cross	9	0.9	1.0	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	exact	0	0.0	0.1	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	exact	1	0.1	0.2	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	exact	2	0.2	0.30000000000000004	143977	0.4113229000611369	0.25	0.25699938184571147
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	exact	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	exact	4	0.4	0.5	206057	0.5886770999388631	0.4500000000000002	0.5338911078002688
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	exact	5	0.5	0.6000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	exact	6	0.6000000000000001	0.7000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	exact	7	0.7000000000000001	0.8	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	exact	8	0.8	0.9	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	exact	9	0.9	1.0	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	same_cross	0	0.0	0.1	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	same_cross	1	0.1	0.2	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	same_cross	2	0.2	0.30000000000000004	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	same_cross	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	same_cross	4	0.4	0.5	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	same_cross	5	0.5	0.6000000000000001	143977	0.4113229000611369	0.5	0.4797988567618439
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	same_cross	6	0.6000000000000001	0.7000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	same_cross	7	0.7000000000000001	0.8	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	same_cross	8	0.8	0.9	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	all	same_cross	9	0.9	1.0	206057	0.5886770999388631	0.9000000000000004	0.974963238327259
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	exact	0	0.0	0.1	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	exact	1	0.1	0.2	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	exact	2	0.2	0.30000000000000004	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	exact	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	exact	4	0.4	0.5	206057	1.0	0.4500000000000002	0.5338911078002688
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	exact	5	0.5	0.6000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	exact	6	0.6000000000000001	0.7000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	exact	7	0.7000000000000001	0.8	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	exact	8	0.8	0.9	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	exact	9	0.9	1.0	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	same_cross	0	0.0	0.1	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	same_cross	1	0.1	0.2	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	same_cross	2	0.2	0.30000000000000004	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	same_cross	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	same_cross	4	0.4	0.5	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	same_cross	5	0.5	0.6000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	same_cross	6	0.6000000000000001	0.7000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	same_cross	7	0.7000000000000001	0.8	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	same_cross	8	0.8	0.9	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	cis	same_cross	9	0.9	1.0	206057	1.0	0.9000000000000004	0.974963238327259
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	exact	0	0.0	0.1	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	exact	1	0.1	0.2	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	exact	2	0.2	0.30000000000000004	143977	1.0	0.25	0.25699938184571147
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	exact	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	exact	4	0.4	0.5	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	exact	5	0.5	0.6000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	exact	6	0.6000000000000001	0.7000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	exact	7	0.7000000000000001	0.8	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	exact	8	0.8	0.9	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	exact	9	0.9	1.0	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	same_cross	0	0.0	0.1	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	same_cross	1	0.1	0.2	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	same_cross	2	0.2	0.30000000000000004	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	same_cross	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	same_cross	4	0.4	0.5	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	same_cross	5	0.5	0.6000000000000001	143977	1.0	0.5	0.4797988567618439
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	same_cross	6	0.6000000000000001	0.7000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	same_cross	7	0.7000000000000001	0.8	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	same_cross	8	0.8	0.9	0	0.0	nan	nan
057	057D_prior_only	prior_cis_same_cross_configured_0p9	trans	same_cross	9	0.9	1.0	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	all	exact	0	0.0	0.1	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	all	exact	1	0.1	0.2	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	all	exact	2	0.2	0.30000000000000004	350034	1.0	0.25	0.41999920007770675
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	all	exact	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	all	exact	4	0.4	0.5	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	all	exact	5	0.5	0.6000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	all	exact	6	0.6000000000000001	0.7000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	all	exact	7	0.7000000000000001	0.8	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	all	exact	8	0.8	0.9	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	all	exact	9	0.9	1.0	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	all	same_cross	0	0.0	0.1	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	all	same_cross	1	0.1	0.2	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	all	same_cross	2	0.2	0.30000000000000004	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	all	same_cross	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	all	same_cross	4	0.4	0.5	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	all	same_cross	5	0.5	0.6000000000000001	350034	1.0	0.5	0.7712907888947931
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	all	same_cross	6	0.6000000000000001	0.7000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	all	same_cross	7	0.7000000000000001	0.8	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	all	same_cross	8	0.8	0.9	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	all	same_cross	9	0.9	1.0	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	cis	exact	0	0.0	0.1	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	cis	exact	1	0.1	0.2	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	cis	exact	2	0.2	0.30000000000000004	206057	1.0	0.25	0.5338911078002688
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	cis	exact	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	cis	exact	4	0.4	0.5	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	cis	exact	5	0.5	0.6000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	cis	exact	6	0.6000000000000001	0.7000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	cis	exact	7	0.7000000000000001	0.8	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	cis	exact	8	0.8	0.9	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	cis	exact	9	0.9	1.0	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	cis	same_cross	0	0.0	0.1	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	cis	same_cross	1	0.1	0.2	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	cis	same_cross	2	0.2	0.30000000000000004	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	cis	same_cross	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	cis	same_cross	4	0.4	0.5	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	cis	same_cross	5	0.5	0.6000000000000001	206057	1.0	0.5	0.974963238327259
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	cis	same_cross	6	0.6000000000000001	0.7000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	cis	same_cross	7	0.7000000000000001	0.8	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	cis	same_cross	8	0.8	0.9	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	cis	same_cross	9	0.9	1.0	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	trans	exact	0	0.0	0.1	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	trans	exact	1	0.1	0.2	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	trans	exact	2	0.2	0.30000000000000004	143977	1.0	0.25	0.25699938184571147
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	trans	exact	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	trans	exact	4	0.4	0.5	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	trans	exact	5	0.5	0.6000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	trans	exact	6	0.6000000000000001	0.7000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	trans	exact	7	0.7000000000000001	0.8	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	trans	exact	8	0.8	0.9	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	trans	exact	9	0.9	1.0	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	trans	same_cross	0	0.0	0.1	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	trans	same_cross	1	0.1	0.2	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	trans	same_cross	2	0.2	0.30000000000000004	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	trans	same_cross	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	trans	same_cross	4	0.4	0.5	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	trans	same_cross	5	0.5	0.6000000000000001	143977	1.0	0.5	0.4797988567618439
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	trans	same_cross	6	0.6000000000000001	0.7000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	trans	same_cross	7	0.7000000000000001	0.8	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	trans	same_cross	8	0.8	0.9	0	0.0	nan	nan
057	057D_prior_only	prior_chromosome_pair_unlabeled_gauge_symmetric	trans	same_cross	9	0.9	1.0	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	all	exact	0	0.0	0.1	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	all	exact	1	0.1	0.2	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	all	exact	2	0.2	0.30000000000000004	350034	1.0	0.25	0.41999920007770675
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	all	exact	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	all	exact	4	0.4	0.5	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	all	exact	5	0.5	0.6000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	all	exact	6	0.6000000000000001	0.7000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	all	exact	7	0.7000000000000001	0.8	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	all	exact	8	0.8	0.9	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	all	exact	9	0.9	1.0	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	all	same_cross	0	0.0	0.1	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	all	same_cross	1	0.1	0.2	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	all	same_cross	2	0.2	0.30000000000000004	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	all	same_cross	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	all	same_cross	4	0.4	0.5	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	all	same_cross	5	0.5	0.6000000000000001	350034	1.0	0.5	0.7712907888947931
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	all	same_cross	6	0.6000000000000001	0.7000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	all	same_cross	7	0.7000000000000001	0.8	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	all	same_cross	8	0.8	0.9	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	all	same_cross	9	0.9	1.0	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	cis	exact	0	0.0	0.1	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	cis	exact	1	0.1	0.2	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	cis	exact	2	0.2	0.30000000000000004	206057	1.0	0.25	0.5338911078002688
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	cis	exact	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	cis	exact	4	0.4	0.5	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	cis	exact	5	0.5	0.6000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	cis	exact	6	0.6000000000000001	0.7000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	cis	exact	7	0.7000000000000001	0.8	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	cis	exact	8	0.8	0.9	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	cis	exact	9	0.9	1.0	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	cis	same_cross	0	0.0	0.1	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	cis	same_cross	1	0.1	0.2	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	cis	same_cross	2	0.2	0.30000000000000004	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	cis	same_cross	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	cis	same_cross	4	0.4	0.5	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	cis	same_cross	5	0.5	0.6000000000000001	206057	1.0	0.5	0.974963238327259
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	cis	same_cross	6	0.6000000000000001	0.7000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	cis	same_cross	7	0.7000000000000001	0.8	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	cis	same_cross	8	0.8	0.9	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	cis	same_cross	9	0.9	1.0	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	trans	exact	0	0.0	0.1	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	trans	exact	1	0.1	0.2	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	trans	exact	2	0.2	0.30000000000000004	143977	1.0	0.25	0.25699938184571147
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	trans	exact	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	trans	exact	4	0.4	0.5	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	trans	exact	5	0.5	0.6000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	trans	exact	6	0.6000000000000001	0.7000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	trans	exact	7	0.7000000000000001	0.8	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	trans	exact	8	0.8	0.9	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	trans	exact	9	0.9	1.0	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	trans	same_cross	0	0.0	0.1	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	trans	same_cross	1	0.1	0.2	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	trans	same_cross	2	0.2	0.30000000000000004	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	trans	same_cross	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	trans	same_cross	4	0.4	0.5	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	trans	same_cross	5	0.5	0.6000000000000001	143977	1.0	0.5	0.4797988567618439
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	trans	same_cross	6	0.6000000000000001	0.7000000000000001	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	trans	same_cross	7	0.7000000000000001	0.8	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	trans	same_cross	8	0.8	0.9	0	0.0	nan	nan
057	057D_prior_only	prior_state_frequency_unlabeled_max_entropy	trans	same_cross	9	0.9	1.0	0	0.0	nan	nan
057	057D_prior_only	prior_random_seeded	all	exact	0	0.0	0.1	0	0.0	nan	nan
057	057D_prior_only	prior_random_seeded	all	exact	1	0.1	0.2	0	0.0	nan	nan
057	057D_prior_only	prior_random_seeded	all	exact	2	0.2	0.30000000000000004	2829	0.008082072027288778	0.2877582175240948	0.24248851184164016
057	057D_prior_only	prior_random_seeded	all	exact	3	0.30000000000000004	0.4	61303	0.1751344155139215	0.3621285345696982	0.24913952008873955
057	057D_prior_only	prior_random_seeded	all	exact	4	0.4	0.5	110921	0.31688635961078065	0.450416726652334	0.2475906275637616
057	057D_prior_only	prior_random_seeded	all	exact	5	0.5	0.6000000000000001	85533	0.24435626253449666	0.5462670331752878	0.25086224030491155
057	057D_prior_only	prior_random_seeded	all	exact	6	0.6000000000000001	0.7000000000000001	51608	0.1474371061096922	0.6452477283343753	0.2507363199503953
057	057D_prior_only	prior_random_seeded	all	exact	7	0.7000000000000001	0.8	26744	0.07640400646794311	0.7433025990863256	0.24865390367932994
057	057D_prior_only	prior_random_seeded	all	exact	8	0.8	0.9	9761	0.027885862516212712	0.8390266176649014	0.256838438684561
057	057D_prior_only	prior_random_seeded	all	exact	9	0.9	1.0	1335	0.0038139152196643754	0.9245012115500485	0.26292134831460673
057	057D_prior_only	prior_random_seeded	all	same_cross	0	0.0	0.1	0	0.0	nan	nan
057	057D_prior_only	prior_random_seeded	all	same_cross	1	0.1	0.2	0	0.0	nan	nan
057	057D_prior_only	prior_random_seeded	all	same_cross	2	0.2	0.30000000000000004	0	0.0	nan	nan
057	057D_prior_only	prior_random_seeded	all	same_cross	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057D_prior_only	prior_random_seeded	all	same_cross	4	0.4	0.5	0	0.0	nan	nan
057	057D_prior_only	prior_random_seeded	all	same_cross	5	0.5	0.6000000000000001	103870	0.29674260214722	0.5496115617776308	0.4997015500144411
057	057D_prior_only	prior_random_seeded	all	same_cross	6	0.6000000000000001	0.7000000000000001	95211	0.27200500522806353	0.6489418736944268	0.5010765562802617
057	057D_prior_only	prior_random_seeded	all	same_cross	7	0.7000000000000001	0.8	78479	0.22420393447493672	0.7478536935670834	0.500184762802788
057	057D_prior_only	prior_random_seeded	all	same_cross	8	0.8	0.9	53161	0.15187381797196844	0.8453149371194735	0.5009687552905325
057	057D_prior_only	prior_random_seeded	all	same_cross	9	0.9	1.0	19313	0.0551746401778113	0.9340365306571073	0.5017345829234194
057	057D_prior_only	prior_random_seeded	cis	exact	0	0.0	0.1	0	0.0	nan	nan
057	057D_prior_only	prior_random_seeded	cis	exact	1	0.1	0.2	0	0.0	nan	nan
057	057D_prior_only	prior_random_seeded	cis	exact	2	0.2	0.30000000000000004	1697	0.008235585299213324	0.28764374980666124	0.24454920447849146
057	057D_prior_only	prior_random_seeded	cis	exact	3	0.30000000000000004	0.4	36314	0.17623278995617717	0.36214548403016134	0.24916010354133392
057	057D_prior_only	prior_random_seeded	cis	exact	4	0.4	0.5	65150	0.31617465070344614	0.4503725021257487	0.24710667689946278
057	057D_prior_only	prior_random_seeded	cis	exact	5	0.5	0.6000000000000001	50375	0.24447119001053105	0.5460886788887516	0.2508982630272953
057	057D_prior_only	prior_random_seeded	cis	exact	6	0.6000000000000001	0.7000000000000001	30299	0.14704183793804626	0.6450700008002593	0.2514274398495
057	057D_prior_only	prior_random_seeded	cis	exact	7	0.7000000000000001	0.8	15710	0.0762410401005547	0.7432361747174534	0.24863144493952896
057	057D_prior_only	prior_random_seeded	cis	exact	8	0.8	0.9	5711	0.02771563208238497	0.8389835966821962	0.25617229907196637
057	057D_prior_only	prior_random_seeded	cis	exact	9	0.9	1.0	801	0.00388727390964636	0.9240817132673963	0.2833957553058677
057	057D_prior_only	prior_random_seeded	cis	same_cross	0	0.0	0.1	0	0.0	nan	nan
057	057D_prior_only	prior_random_seeded	cis	same_cross	1	0.1	0.2	0	0.0	nan	nan
057	057D_prior_only	prior_random_seeded	cis	same_cross	2	0.2	0.30000000000000004	0	0.0	nan	nan
057	057D_prior_only	prior_random_seeded	cis	same_cross	3	0.30000000000000004	0.4	0	0.0	nan	nan
057	057D_prior_only	prior_random_seeded	cis	same_cross	4	0.4	0.5	0	0.0	nan	nan
057	057D_prior_only	prior_random_seeded	cis	same_cross	5	0.5	0.6000000000000001	61226	0.29713137626967295	0.549634657463777	0.4968314114918499
